pmid,type1,type2,id1,entity1_text,entity1_type,pred_label,id2,entity2_text,entity2_type,pred_score,same_sentence,sentence_window,entity1_is_pesticide,entity2_is_pesticide,relation_group,confidence_band,evidence_level,has_pesticide_flag_from_pipeline,entity1_canonical_text,entity1_validation_status,entity1_is_validated_chemical,entity1_is_validated_pesticide,entity1_remove_candidate,entity1_pesticide_dict_id,entity1_pesticide_name,entity1_pesticide_inchikey,entity1_pesticide_activity,entity1_pesticide_primary_activities,entity1_pesticide_compound_groups,entity1_pubchem_status,entity1_pubchem_cid,entity1_pubchem_iupac_name,entity1_pubchem_inchikey,entity1_pubchem_formula,entity2_canonical_text,entity2_validation_status,entity2_is_validated_chemical,entity2_is_validated_pesticide,entity2_remove_candidate,entity2_pesticide_dict_id,entity2_pesticide_name,entity2_pesticide_inchikey,entity2_pesticide_activity,entity2_pesticide_primary_activities,entity2_pesticide_compound_groups,entity2_pubchem_status,entity2_pubchem_cid,entity2_pubchem_iupac_name,entity2_pubchem_inchikey,entity2_pubchem_formula,has_validated_pesticide,has_validated_chemical,has_unvalidated_chemical,canonical_entity_pair,canonical_entity_type_pair
36283184,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:36283184:10,cypermethrin,ChemicalEntity,Positive_Correlation,DiseaseOrPhenotypicFeature:36283184:11,genotoxicity,DiseaseOrPhenotypicFeature,9.263838,True,0,True,False,Positive effect,Very high,Strong textual evidence,True,cypermethrin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00550,cypermethrin,KAATUXNTWXVJKI-UHFFFAOYSA-N,"acaricides (pyrethroid), insecticides (pyrethroid)","{'insecticides', 'acaricides'}",{'pyrethroid'},not_checked,,,,,genotoxicity,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,cypermethrin -- genotoxicity,ChemicalEntity -- DiseaseOrPhenotypicFeature
36283184,ChemicalEntity,ChemicalEntity,ChemicalEntity:36283184:8,curcumin,ChemicalEntity,Negative_Correlation,ChemicalEntity:36283184:10,cypermethrin,ChemicalEntity,7.0505,True,0,False,True,Negative effect,High,Strong textual evidence,True,"(1E,6E)-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,6-diene-3,5-dione",pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,969516,"(1E,6E)-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,6-diene-3,5-dione",VFLDPWHFBUODDF-FCXRPNKRSA-N,C21H20O6,cypermethrin,pesticide_dictionary_exact_match,True,True,False,TWPEST_00550,cypermethrin,KAATUXNTWXVJKI-UHFFFAOYSA-N,"acaricides (pyrethroid), insecticides (pyrethroid)","{'insecticides', 'acaricides'}",{'pyrethroid'},not_checked,,,,,True,True,False,"(1E,6E)-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,6-diene-3,5-dione -- cypermethrin",ChemicalEntity -- ChemicalEntity
36283184,ChemicalEntity,OrganismTaxon,ChemicalEntity:36283184:8,curcumin,ChemicalEntity,Positive_Correlation,OrganismTaxon:36283184:23,tilapia,OrganismTaxon,9.416673,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,"(1E,6E)-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,6-diene-3,5-dione",pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,969516,"(1E,6E)-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,6-diene-3,5-dione",VFLDPWHFBUODDF-FCXRPNKRSA-N,C21H20O6,tilapia,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,"(1E,6E)-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,6-diene-3,5-dione -- tilapia",ChemicalEntity -- OrganismTaxon
36283184,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:36283184:9,NCUR,ChemicalEntity,Positive_Correlation,GeneOrGeneProduct:36283184:4,XRCC1,GeneOrGeneProduct,9.395279,False,1,False,False,Positive effect,Very high,Moderate textual evidence,False,NCUR,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,XRCC1,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,NCUR -- XRCC1,ChemicalEntity -- GeneOrGeneProduct
36283184,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:36283184:17,NCUR,ChemicalEntity,Association,GeneOrGeneProduct:36283184:20,PARP,GeneOrGeneProduct,9.218305,True,0,False,False,General association,Very high,Strong textual evidence,False,NCUR,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,PARP,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,NCUR -- PARP,ChemicalEntity -- GeneOrGeneProduct
36283184,ChemicalEntity,ChemicalEntity,ChemicalEntity:36283184:24,poly-lactide-co-glycolide,ChemicalEntity,Association,ChemicalEntity:36283184:26,NCUR,ChemicalEntity,7.4186187,True,0,False,False,General association,High,Strong textual evidence,False,poly-lactide-co-glycolide,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,NCUR,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,False,False,True,poly-lactide-co-glycolide -- NCUR,ChemicalEntity -- ChemicalEntity
36290929,ChemicalEntity,ChemicalEntity,ChemicalEntity:36290929:16,nitenpyram,ChemicalEntity,Positive_Correlation,ChemicalEntity:36290929:23,neonicotinoids,ChemicalEntity,9.416673,True,0,True,False,Positive effect,Very high,Strong textual evidence,True,nitenpyram,pesticide_dictionary_exact_match,True,True,False,TWPEST_01343,nitenpyram,CFRPSFYHXJZSBI-DHZHZOJOSA-N,insecticides (nitromethylene),{'insecticides'},{'nitromethylene'},not_checked,,,,,neonicotinoid,pesticide_dictionary_fuzzy_match,True,True,False,TWPEST_01336,neonicotinoid,nan,nan,set(),set(),not_checked,,,,,True,True,False,nitenpyram -- neonicotinoid,ChemicalEntity -- ChemicalEntity
36290929,ChemicalEntity,ChemicalEntity,ChemicalEntity:36290929:5,neonicotinoid,ChemicalEntity,Positive_Correlation,ChemicalEntity:36290929:7,neonicotinoid,ChemicalEntity,9.395279,True,0,True,True,Positive effect,Very high,Strong textual evidence,True,neonicotinoid,pesticide_dictionary_exact_match,True,True,False,TWPEST_01336,neonicotinoid,nan,nan,set(),set(),not_checked,,,,,neonicotinoid,pesticide_dictionary_exact_match,True,True,False,TWPEST_01336,neonicotinoid,nan,nan,set(),set(),not_checked,,,,,True,True,False,neonicotinoid -- neonicotinoid,ChemicalEntity -- ChemicalEntity
36290929,ChemicalEntity,ChemicalEntity,ChemicalEntity:36290929:7,neonicotinoid,ChemicalEntity,Positive_Correlation,ChemicalEntity:36290929:20,neonicotinoids,ChemicalEntity,9.416673,True,0,True,False,Positive effect,Very high,Strong textual evidence,True,neonicotinoid,pesticide_dictionary_exact_match,True,True,False,TWPEST_01336,neonicotinoid,nan,nan,set(),set(),not_checked,,,,,neonicotinoid,pesticide_dictionary_fuzzy_match,True,True,False,TWPEST_01336,neonicotinoid,nan,nan,set(),set(),not_checked,,,,,True,True,False,neonicotinoid -- neonicotinoid,ChemicalEntity -- ChemicalEntity
36290929,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:36290929:23,neonicotinoids,ChemicalEntity,Positive_Correlation,GeneOrGeneProduct:36290929:8,ovalbumin,GeneOrGeneProduct,9.395279,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,neonicotinoid,pesticide_dictionary_fuzzy_match,True,True,False,TWPEST_01336,neonicotinoid,nan,nan,set(),set(),not_checked,,,,,ovalbumin,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,neonicotinoid -- ovalbumin,ChemicalEntity -- GeneOrGeneProduct
36290929,ChemicalEntity,ChemicalEntity,ChemicalEntity:36290929:3,neonicotinoids,ChemicalEntity,Positive_Correlation,ChemicalEntity:36290929:4,neonicotinoid,ChemicalEntity,9.416673,True,0,False,True,Positive effect,Very high,Strong textual evidence,True,neonicotinoid,pesticide_dictionary_fuzzy_match,True,True,False,TWPEST_01336,neonicotinoid,nan,nan,set(),set(),not_checked,,,,,neonicotinoid,pesticide_dictionary_exact_match,True,True,False,TWPEST_01336,neonicotinoid,nan,nan,set(),set(),not_checked,,,,,True,True,False,neonicotinoid -- neonicotinoid,ChemicalEntity -- ChemicalEntity
36290929,ChemicalEntity,ChemicalEntity,ChemicalEntity:36290929:14,thiamethoxam,ChemicalEntity,Positive_Correlation,ChemicalEntity:36290929:23,neonicotinoids,ChemicalEntity,9.395279,True,0,True,False,Positive effect,Very high,Strong textual evidence,True,thiamethoxam,pesticide_dictionary_exact_match,True,True,False,TWPEST_01722,thiamethoxam,NWWZPOKUUAIXIW-UHFFFAOYSA-N,insecticides (nitroguanidine),{'insecticides'},{'nitroguanidine'},not_checked,,,,,neonicotinoid,pesticide_dictionary_fuzzy_match,True,True,False,TWPEST_01336,neonicotinoid,nan,nan,set(),set(),not_checked,,,,,True,True,False,thiamethoxam -- neonicotinoid,ChemicalEntity -- ChemicalEntity
36290929,ChemicalEntity,ChemicalEntity,ChemicalEntity:36290929:3,neonicotinoids,ChemicalEntity,Positive_Correlation,ChemicalEntity:36290929:6,neonicotinoid,ChemicalEntity,9.416673,True,0,False,True,Positive effect,Very high,Strong textual evidence,True,neonicotinoid,pesticide_dictionary_fuzzy_match,True,True,False,TWPEST_01336,neonicotinoid,nan,nan,set(),set(),not_checked,,,,,neonicotinoid,pesticide_dictionary_exact_match,True,True,False,TWPEST_01336,neonicotinoid,nan,nan,set(),set(),not_checked,,,,,True,True,False,neonicotinoid -- neonicotinoid,ChemicalEntity -- ChemicalEntity
36290929,ChemicalEntity,ChemicalEntity,ChemicalEntity:36290929:11,acetamiprid,ChemicalEntity,Positive_Correlation,ChemicalEntity:36290929:22,water,ChemicalEntity,9.395279,True,0,True,False,Positive effect,Very high,Strong textual evidence,True,acetamiprid,pesticide_dictionary_exact_match,True,True,False,TWPEST_00082,acetamiprid,WCXDHFDTOYPNIE-RIYZIHGNSA-N,insecticides (cyano imidamide),{'insecticides'},{'cyano imidamide'},not_checked,,,,,water,chemical_stop_term,False,False,True,,,,,,,not_checked,,,,,True,True,True,acetamiprid -- water,ChemicalEntity -- ChemicalEntity
36308652,ChemicalEntity,ChemicalEntity,ChemicalEntity:36308652:3,neonicotinoids,ChemicalEntity,Positive_Correlation,ChemicalEntity:36308652:7,acetamiprid,ChemicalEntity,9.416673,True,0,False,True,Positive effect,Very high,Strong textual evidence,True,neonicotinoid,pesticide_dictionary_fuzzy_match,True,True,False,TWPEST_01336,neonicotinoid,nan,nan,set(),set(),not_checked,,,,,acetamiprid,pesticide_dictionary_exact_match,True,True,False,TWPEST_00082,acetamiprid,WCXDHFDTOYPNIE-RIYZIHGNSA-N,insecticides (cyano imidamide),{'insecticides'},{'cyano imidamide'},not_checked,,,,,True,True,False,neonicotinoid -- acetamiprid,ChemicalEntity -- ChemicalEntity
36308652,ChemicalEntity,OrganismTaxon,ChemicalEntity:36308652:6,neonics,ChemicalEntity,Positive_Correlation,OrganismTaxon:36308652:10,Cowpea,OrganismTaxon,9.395279,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,neonics,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,Cowpea,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,neonics -- Cowpea,ChemicalEntity -- OrganismTaxon
36308652,ChemicalEntity,OrganismTaxon,ChemicalEntity:36308652:11,imidacloprid,ChemicalEntity,Positive_Correlation,OrganismTaxon:36308652:10,Cowpea,OrganismTaxon,7.1111784,True,0,True,False,Positive effect,High,Strong textual evidence,True,imidacloprid,pesticide_dictionary_exact_match,True,True,False,TWPEST_01066,imidacloprid,"YWTYJOPNNQFBPC-DLSJENCCNA-N, Standard InChIKey (no stereo):, YWTYJOPNNQFBPC-UHFFFAOYSA-N",insecticides (nitroguanidine),{'insecticides'},{'nitroguanidine'},not_checked,,,,,Cowpea,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,True,True,False,imidacloprid -- Cowpea,ChemicalEntity -- OrganismTaxon
36313880,ChemicalEntity,GeneOrGeneProduct,ChemicalEntity:36313880:16,calcium,ChemicalEntity,Positive_Correlation,GeneOrGeneProduct:36313880:13,CPF,GeneOrGeneProduct,9.416673,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,calcium,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,5460341,calcium,OYPRJOBELJOOCE-UHFFFAOYSA-N,Ca,CPF,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,calcium -- CPF,ChemicalEntity -- GeneOrGeneProduct
36313880,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:36313880:17,copper,ChemicalEntity,Positive_Correlation,DiseaseOrPhenotypicFeature:36313880:22,ADHD,DiseaseOrPhenotypicFeature,9.395279,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,copper,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,23978,copper,RYGMFSIKBFXOCR-UHFFFAOYSA-N,Cu,ADHD,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,copper -- ADHD,ChemicalEntity -- DiseaseOrPhenotypicFeature
36313880,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:36313880:31,CPF,ChemicalEntity,Positive_Correlation,DiseaseOrPhenotypicFeature:36313880:24,ADHD,DiseaseOrPhenotypicFeature,8.504884,True,0,False,False,Positive effect,High,Strong textual evidence,False,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,2764,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,MYSWGUAQZAJSOK-UHFFFAOYSA-N,C17H18FN3O3,ADHD,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid -- ADHD,ChemicalEntity -- DiseaseOrPhenotypicFeature
36313880,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:36313880:28,CPF,ChemicalEntity,Positive_Correlation,DiseaseOrPhenotypicFeature:36313880:26,ADHD,DiseaseOrPhenotypicFeature,9.416673,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,2764,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,MYSWGUAQZAJSOK-UHFFFAOYSA-N,C17H18FN3O3,ADHD,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid -- ADHD,ChemicalEntity -- DiseaseOrPhenotypicFeature
36313880,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:36313880:31,CPF,ChemicalEntity,Positive_Correlation,DiseaseOrPhenotypicFeature:36313880:21,Mental Disorders,DiseaseOrPhenotypicFeature,9.395279,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,2764,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,MYSWGUAQZAJSOK-UHFFFAOYSA-N,C17H18FN3O3,Mental Disorders,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid -- Mental Disorders,ChemicalEntity -- DiseaseOrPhenotypicFeature
36313880,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:36313880:27,vitamin D,ChemicalEntity,Association,DiseaseOrPhenotypicFeature:36313880:26,ADHD,DiseaseOrPhenotypicFeature,8.630765,True,0,False,False,General association,High,Strong textual evidence,False,vitamin D,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,ADHD,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,vitamin D -- ADHD,ChemicalEntity -- DiseaseOrPhenotypicFeature
36313880,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:36313880:34,CPF,ChemicalEntity,Positive_Correlation,DiseaseOrPhenotypicFeature:36313880:35,ADHD,DiseaseOrPhenotypicFeature,8.720486,True,0,False,False,Positive effect,High,Strong textual evidence,False,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,2764,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,MYSWGUAQZAJSOK-UHFFFAOYSA-N,C17H18FN3O3,ADHD,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid -- ADHD,ChemicalEntity -- DiseaseOrPhenotypicFeature
36313880,ChemicalEntity,ChemicalEntity,ChemicalEntity:36313880:14,zinc,ChemicalEntity,Positive_Correlation,ChemicalEntity:36313880:25,CPF,ChemicalEntity,9.416673,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,zinc,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,23994,zinc,HCHKCACWOHOZIP-UHFFFAOYSA-N,Zn,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,2764,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,MYSWGUAQZAJSOK-UHFFFAOYSA-N,C17H18FN3O3,False,True,False,zinc -- 1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,ChemicalEntity -- ChemicalEntity
36313880,ChemicalEntity,ChemicalEntity,ChemicalEntity:36313880:8,micronutrient,ChemicalEntity,Positive_Correlation,ChemicalEntity:36313880:17,copper,ChemicalEntity,9.395279,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,micronutrient,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,copper,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,23978,copper,RYGMFSIKBFXOCR-UHFFFAOYSA-N,Cu,False,True,True,micronutrient -- copper,ChemicalEntity -- ChemicalEntity
36313880,ChemicalEntity,ChemicalEntity,ChemicalEntity:36313880:25,CPF,ChemicalEntity,Association,ChemicalEntity:36313880:27,vitamin D,ChemicalEntity,8.581757,True,0,False,False,General association,High,Strong textual evidence,False,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,2764,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,MYSWGUAQZAJSOK-UHFFFAOYSA-N,C17H18FN3O3,vitamin D,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,False,True,True,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid -- vitamin D,ChemicalEntity -- ChemicalEntity
36313880,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:36313880:30,vitamin D,ChemicalEntity,Association,DiseaseOrPhenotypicFeature:36313880:29,ADHD,DiseaseOrPhenotypicFeature,9.376463,True,0,False,False,General association,Very high,Strong textual evidence,False,vitamin D,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,ADHD,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,vitamin D -- ADHD,ChemicalEntity -- DiseaseOrPhenotypicFeature
36313880,ChemicalEntity,ChemicalEntity,ChemicalEntity:36313880:8,micronutrient,ChemicalEntity,Positive_Correlation,ChemicalEntity:36313880:27,vitamin D,ChemicalEntity,9.416673,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,micronutrient,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,vitamin D,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,False,False,True,micronutrient -- vitamin D,ChemicalEntity -- ChemicalEntity
36313880,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:36313880:30,vitamin D,ChemicalEntity,Positive_Correlation,DiseaseOrPhenotypicFeature:36313880:3,Attention-deficit/hyperactivity disorder,DiseaseOrPhenotypicFeature,9.395279,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,vitamin D,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,Attention-deficit/hyperactivity disorder,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,vitamin D -- Attention-deficit/hyperactivity disorder,ChemicalEntity -- DiseaseOrPhenotypicFeature
36313880,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:36313880:11,micronutrient,ChemicalEntity,Positive_Correlation,DiseaseOrPhenotypicFeature:36313880:2,ADHD,DiseaseOrPhenotypicFeature,9.416673,False,1,False,False,Positive effect,Very high,Moderate textual evidence,False,micronutrient,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,ADHD,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,micronutrient -- ADHD,ChemicalEntity -- DiseaseOrPhenotypicFeature
36313880,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:36313880:16,calcium,ChemicalEntity,Positive_Correlation,DiseaseOrPhenotypicFeature:36313880:20,ADHD,DiseaseOrPhenotypicFeature,9.395279,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,calcium,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,5460341,calcium,OYPRJOBELJOOCE-UHFFFAOYSA-N,Ca,ADHD,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,calcium -- ADHD,ChemicalEntity -- DiseaseOrPhenotypicFeature
36313880,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:36313880:33,vitamin D,ChemicalEntity,Positive_Correlation,DiseaseOrPhenotypicFeature:36313880:2,ADHD,DiseaseOrPhenotypicFeature,9.416673,False,1,False,False,Positive effect,Very high,Moderate textual evidence,False,vitamin D,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,ADHD,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,False,True,vitamin D -- ADHD,ChemicalEntity -- DiseaseOrPhenotypicFeature
36313880,ChemicalEntity,ChemicalEntity,ChemicalEntity:36313880:1,Chlorpyrifos,ChemicalEntity,Positive_Correlation,ChemicalEntity:36313880:30,vitamin D,ChemicalEntity,9.395279,False,1,True,False,Positive effect,Very high,Moderate textual evidence,True,chlorpyrifos,pesticide_dictionary_exact_match,True,True,False,TWPEST_00433,chlorpyrifos,SBPBAQFWLVIOKP-UHFFFAOYSA-N,insecticides (aryl organothiophosphate),{'insecticides'},{'aryl organothiophosphate'},not_checked,,,,,vitamin D,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,True,True,True,chlorpyrifos -- vitamin D,ChemicalEntity -- ChemicalEntity
36313880,ChemicalEntity,ChemicalEntity,ChemicalEntity:36313880:11,micronutrient,ChemicalEntity,Positive_Correlation,ChemicalEntity:36313880:27,vitamin D,ChemicalEntity,9.416673,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,micronutrient,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,vitamin D,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,False,False,True,micronutrient -- vitamin D,ChemicalEntity -- ChemicalEntity
36313880,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:36313880:34,CPF,ChemicalEntity,Positive_Correlation,DiseaseOrPhenotypicFeature:36313880:21,Mental Disorders,DiseaseOrPhenotypicFeature,9.395279,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,2764,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,MYSWGUAQZAJSOK-UHFFFAOYSA-N,C17H18FN3O3,Mental Disorders,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid -- Mental Disorders,ChemicalEntity -- DiseaseOrPhenotypicFeature
36313880,ChemicalEntity,DiseaseOrPhenotypicFeature,ChemicalEntity:36313880:31,CPF,ChemicalEntity,Positive_Correlation,DiseaseOrPhenotypicFeature:36313880:32,ADHD,DiseaseOrPhenotypicFeature,9.570713,True,0,False,False,Positive effect,Very high,Strong textual evidence,False,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,2764,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,MYSWGUAQZAJSOK-UHFFFAOYSA-N,C17H18FN3O3,ADHD,not_chemical_entity,False,False,False,,,,,,,not_checked,,,,,False,True,False,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid -- ADHD,ChemicalEntity -- DiseaseOrPhenotypicFeature
36313880,ChemicalEntity,ChemicalEntity,ChemicalEntity:36313880:28,CPF,ChemicalEntity,Association,ChemicalEntity:36313880:30,vitamin D,ChemicalEntity,7.50558,True,0,False,False,General association,High,Strong textual evidence,False,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,pubchem_match_non_dictionary_chemical,True,False,False,,,,,,,pubchem_match,2764,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,MYSWGUAQZAJSOK-UHFFFAOYSA-N,C17H18FN3O3,vitamin D,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,False,True,True,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid -- vitamin D,ChemicalEntity -- ChemicalEntity
36313880,ChemicalEntity,ChemicalEntity,ChemicalEntity:36313880:1,Chlorpyrifos,ChemicalEntity,Positive_Correlation,ChemicalEntity:36313880:33,vitamin D,ChemicalEntity,9.416673,False,1,True,False,Positive effect,Very high,Moderate textual evidence,True,chlorpyrifos,pesticide_dictionary_exact_match,True,True,False,TWPEST_00433,chlorpyrifos,SBPBAQFWLVIOKP-UHFFFAOYSA-N,insecticides (aryl organothiophosphate),{'insecticides'},{'aryl organothiophosphate'},not_checked,,,,,vitamin D,unvalidated_chemical_name,False,False,True,,,,,,,no_pubchem_match,,,,,True,True,True,chlorpyrifos -- vitamin D,ChemicalEntity -- ChemicalEntity
